@RELATION weatherData

@ATTRIBUTE 'date' DATE 'dd.MM.yyyy'
@ATTRIBUTE 'time' DATE 'HH:mm'
@ATTRIBUTE 'temperature' NUMERIC
@ATTRIBUTE 'pressure' NUMERIC
@ATTRIBUTE 'deltaPressure' NUMERIC
@ATTRIBUTE 'humidity' NUMERIC
@ATTRIBUTE 'health_influence' {negative_influence, positive_influence, dangerous_influence}
@ATTRIBUTE 'dropPressure' {no, yes}


@DATA
'04.06.2009','12:00',11.1,737.1,7.5,96,negative_influence,no
'03.06.2009','12:00',13.8,743.9,6.8,80,positive_influence,no
'02.06.2009','12:00',16.7,757.6,13.7,38,positive_influence,yes
'01.06.2009','12:00',23.1,765.0,7.4,43,negative_influence,no
'31.05.2009','12:00',21.5,773.5,8.5,49,negative_influence,no
'30.05.2009','12:00',18.8,774.7,1.2,38,negative_influence,no
'29.05.2009','12:00',17.7,771.4,3.3,38,negative_influence,no
'28.05.2009','12:00',16.5,759.8,11.6,52,positive_influence,yes
'27.05.2009','12:00',23.1,755.3,4.5,38,positive_influence,no
'26.05.2009','12:00',18.1,759.8,4.5,50,positive_influence,no
'25.05.2009','12:00',14.7,756.0,3.8,65,positive_influence,no
'24.05.2009','12:00',15.1,748.4,7.6,57,positive_influence,no
'23.05.2009','12:00',13.6,749.8,1.4,77,positive_influence,no
'22.05.2009','12:00',17.1,757.9,8.1,41,positive_influence,no
'21.05.2009','12:00',16.3,761.4,3.5,48,negative_influence,no
'20.05.2009','12:00',11.0,764.2,2.8,85,negative_influence,no
'19.05.2009','12:00',15.1,765.0,0.8,56,negative_influence,no
'18.05.2009','12:00',14.7,766.4,1.4,41,negative_influence,no
'17.05.2009','12:00',10.5,765.5,0.9,58,negative_influence,no
'16.05.2009','12:00',8.8,764.3,1.2,59,negative_influence,no
'15.05.2009','12:00',3.5,760.3,4.0,73,negative_influence,no
'14.05.2009','12:00',6.1,757.4,2.9,63,positive_influence,no
'13.05.2009','12:00',13.1,760.3,2.9,47,negative_influence,no
'12.05.2009','12:00',10.9,759.4,0.9,75,positive_influence,no
'11.05.2009','12:00',16.1,760.4,1.0,48,negative_influence,no
'10.05.2009','12:00',14.4,763.6,3.2,59,negative_influence,no
'09.05.2009','12:00',18.6,758.7,4.9,36,positive_influence,no
'08.05.2009','12:00',11.7,759.2,0.5,71,positive_influence,no
'07.05.2009','12:00',16.2,753.3,5.9,46,positive_influence,no
'06.05.2009','12:00',11.6,753.1,0.2,55,positive_influence,no
'05.05.2009','12:00',11.0,756.7,3.6,66,positive_influence,no
'04.05.2009','12:00',16.9,760.0,3.3,37,positive_influence,no
'03.05.2009','12:00',15.0,764.0,4.0,29,negative_influence,no
'02.05.2009','12:00',14.3,768.0,4.0,41,negative_influence,no
'01.05.2009','12:00',10.5,770.9,2.9,37,negative_influence,no
'30.04.2009','12:00',8.3,768.9,2.0,46,negative_influence,no
'29.04.2009','12:00',12.6,757.8,11.1,76,positive_influence,yes
'28.04.2009','12:00',20.1,756.7,1.1,32,positive_influence,no
'27.04.2009','12:00',16.7,760.3,3.6,40,negative_influence,no
'26.04.2009','12:00',13.1,762.1,1.8,45,negative_influence,no
'25.04.2009','12:00',9.9,764.9,2.8,62,negative_influence,no
'24.04.2009','12:00',9.1,768.7,3.8,61,negative_influence,no
'23.04.2009','12:00',7.4,763.5,5.2,49,negative_influence,no
'22.04.2009','12:00',5.3,768.2,4.7,37,negative_influence,no
'21.04.2009','12:00',2.7,772.5,4.3,37,negative_influence,no
'20.04.2009','12:00',2.7,762.0,10.5,42,negative_influence,yes
'19.04.2009','12:00',1.6,766.6,4.6,51,negative_influence,no
'18.04.2009','12:00',1.3,752.9,13.7,54,positive_influence,yes
'17.04.2009','12:00',5.9,757.4,4.5,51,positive_influence,no
'16.04.2009','12:00',3.7,770.6,13.2,46,negative_influence,yes
'15.04.2009','12:00',6.2,763.6,7.0,66,negative_influence,no
'14.04.2009','12:00',9.9,762.9,0.7,59,negative_influence,no
'13.04.2009','12:00',8.5,764.6,1.7,70,negative_influence,no
'12.04.2009','12:00',2.9,767.0,2.4,?,?,no
'11.04.2009','12:00',5.5,764.7,2.3,88,negative_influence,no
'10.04.2009','12:00',5.7,767.2,2.5,28,negative_influence,no
'09.04.2009','12:00',3.5,771.1,3.9,42,negative_influence,no
'08.04.2009','12:00',3.1,768.9,2.2,59,negative_influence,no
'07.04.2009','12:00',0.7,763.7,5.2,62,negative_influence,no
'06.04.2009','12:00',2.3,753.2,10.5,96,negative_influence,yes
'05.04.2009','12:00',2.5,758.6,5.4,91,negative_influence,no
'04.04.2009','12:00',1.9,763.5,4.9,50,negative_influence,no
'03.04.2009','12:00',3.0,756.6,6.9,97,negative_influence,no
'02.04.2009','12:00',2.3,765.9,9.3,73,negative_influence,no
'01.04.2009','12:00',3.7,755.6,10.3,81,negative_influence,yes
'31.03.2009','12:00',2.4,756.2,0.6,87,negative_influence,no
'30.03.2009','12:00',1.9,760.3,4.1,87,negative_influence,no
'29.03.2009','12:00',3.3,755.8,4.5,90,negative_influence,no
'28.03.2009','12:00',0.9,758.4,2.6,66,positive_influence,no
'27.03.2009','12:00',-2.0,756.1,2.3,66,positive_influence,no
'26.03.2009','12:00',-3.6,750.4,5.7,63,positive_influence,no
'25.03.2009','12:00',-2.3,746.0,4.4,76,positive_influence,no
'24.03.2009','12:00',0.1,745.3,0.7,63,positive_influence,no
'23.03.2009','12:00',-0.2,745.9,0.6,66,positive_influence,no
'22.03.2009','12:00',-1.1,752.5,6.6,65,positive_influence,no
'21.03.2009','12:00',2.1,752.2,0.3,59,positive_influence,no
'20.03.2009','12:00',-0.3,765.5,13.3,65,negative_influence,yes
'19.03.2009','12:00',0.6,763.9,1.6,86,negative_influence,no
'18.03.2009','12:00',1.9,758.5,5.4,98,negative_influence,no
'17.03.2009','12:00',1.0,758.9,0.4,94,negative_influence,no
'16.03.2009','12:00',3.7,770.0,11.1,51,negative_influence,yes
'15.03.2009','12:00',0.4,768.0,2.0,58,negative_influence,no
'14.03.2009','12:00',0.7,768.1,0.1,60,negative_influence,no
'13.03.2009','12:00',-1.7,765.5,2.6,75,negative_influence,no
'12.03.2009','12:00',-3.3,764.2,1.3,83,negative_influence,no
'11.03.2009','12:00',0.2,754.7,9.5,98,negative_influence,no
'10.03.2009','12:00',-0.5,749.1,5.6,88,negative_influence,no
'09.03.2009','12:00',-1.1,753.4,4.3,83,negative_influence,no
'08.03.2009','12:00',0.3,759.1,5.7,72,positive_influence,no
'07.03.2009','12:00',0.1,759.8,0.7,72,positive_influence,no
'06.03.2009','12:00',1.8,762.1,2.3,74,negative_influence,no
'05.03.2009','12:00',1.5,762.7,0.6,74,negative_influence,no
'04.03.2009','12:00',-0.1,761.3,1.4,90,negative_influence,no
'03.03.2009','12:00',-2.0,761.6,0.3,77,negative_influence,no
'02.03.2009','12:00',-3.2,766.5,4.9,90,negative_influence,no
'01.03.2009','12:00',-1.9,760.2,6.3,87,negative_influence,no
'28.02.2009','12:00',1.4,749.8,10.4,98,negative_influence,yes
'27.02.2009','12:00',2.3,748.6,1.2,79,positive_influence,no
'26.02.2009','12:00',-2.1,752.5,3.9,80,positive_influence,no
'25.02.2009','12:00',0.3,755.8,3.3,94,negative_influence,no
'24.02.2009','12:00',-6.0,762.8,7.0,81,negative_influence,no
'23.02.2009','12:00',-9.5,763.0,0.2,76,negative_influence,no
'22.02.2009','12:00',-3.2,767.2,4.2,83,negative_influence,no
'21.02.2009','12:00',-2.5,775.5,8.3,87,negative_influence,no
'20.02.2009','12:00',-6.1,772.3,3.2,81,negative_influence,no
'19.02.2009','12:00',-4.4,767.2,5.1,89,negative_influence,no
'18.02.2009','12:00',-3.8,764.7,2.5,87,negative_influence,no
'17.02.2009','12:00',-5.7,763.8,0.9,90,negative_influence,no
'16.02.2009','12:00',-5.5,762.8,1.0,95,negative_influence,no
'15.02.2009','12:00',-5.6,758.3,4.5,84,negative_influence,no
'14.02.2009','12:00',-2.7,759.4,1.1,93,negative_influence,no
'13.02.2009','12:00',-1.8,758.8,0.6,96,negative_influence,no
'12.02.2009','12:00',-5.8,759.8,1.0,89,negative_influence,no
'11.02.2009','12:00',-3.9,756.8,3.0,91,negative_influence,no
'10.02.2009','12:00',-4.0,754.2,2.6,96,negative_influence,no
'09.02.2009','12:00',1.6,750.4,3.8,94,negative_influence,no
'08.02.2009','12:00',1.6,747.4,3.0,94,negative_influence,no
'07.02.2009','12:00',-2.7,751.3,3.9,89,negative_influence,no
'06.02.2009','12:00',-5.9,753.8,2.5,89,negative_influence,no
'05.02.2009','12:00',-5.3,755.7,1.9,80,positive_influence,no
'04.02.2009','12:00',-8.4,755.0,0.7,75,positive_influence,no
'03.02.2009','12:00',-3.0,766.6,11.6,95,negative_influence,yes
'02.02.2009','12:00',-3.5,769.0,2.4,92,negative_influence,no
'01.02.2009','12:00',-11.0,774.5,5.5,80,negative_influence,no
'31.01.2009','12:00',-13.6,775.4,0.9,70,negative_influence,no
'30.01.2009','12:00',-4.9,769.6,5.8,83,negative_influence,no
'29.01.2009','12:00',0.2,764.4,5.2,90,negative_influence,no
'28.01.2009','12:00',0.5,762.0,2.4,96,negative_influence,no
'27.01.2009','12:00',1.7,751.3,10.7,89,negative_influence,yes
'26.01.2009','12:00',1.4,755.4,4.1,98,negative_influence,no
'25.01.2009','12:00',0.1,753.4,2.0,94,negative_influence,no
'24.01.2009','12:00',-1.2,752.9,0.5,86,negative_influence,no
'23.01.2009','12:00',1.2,746.0,6.9,88,negative_influence,no
'22.01.2009','12:00',-1.5,758.0,12.0,96,negative_influence,yes
'21.01.2009','12:00',-3.9,760.8,2.8,89,negative_influence,no
'20.01.2009','12:00',-4.7,759.2,1.6,86,negative_influence,no
'19.01.2009','12:00',-3.6,757.7,1.5,90,negative_influence,no
'18.01.2009','12:00',-3.5,765.6,7.9,87,negative_influence,no
'17.01.2009','12:00',-4.9,773.8,8.2,91,negative_influence,no
'16.01.2009','12:00',-3.6,768.3,5.5,71,negative_influence,no
'15.01.2009','12:00',2.1,759.3,9.0,91,negative_influence,no
'14.01.2009','12:00',3.5,754.4,4.9,86,negative_influence,no
'13.01.2009','12:00',2.9,750.2,4.2,93,negative_influence,no
'12.01.2009','12:00',2.8,750.4,0.2,94,negative_influence,no
'11.01.2009','12:00',1.3,760.0,9.6,88,negative_influence,no
'10.01.2009','12:00',-4.5,764.6,4.6,96,negative_influence,no
'09.01.2009','12:00',-6.3,748.1,16.5,91,negative_influence,yes
'08.01.2009','12:00',-13.3,757.7,9.6,90,negative_influence,no
'07.01.2009','12:00',-12.0,749.0,8.7,80,positive_influence,no
'06.01.2009','12:00',-1.3,748.8,0.2,88,negative_influence,no
'05.01.2009','12:00',-14.2,761.0,12.2,90,negative_influence,yes
'04.01.2009','12:00',-11.7,754.7,6.3,90,negative_influence,no
'03.01.2009','12:00',-10.9,752.9,1.8,90,negative_influence,no
'02.01.2009','12:00',-9.8,757.5,4.6,75,positive_influence,no
'01.01.2009','12:00',-4.6,755.4,2.1,74,positive_influence,no
'31.12.2008','12:00',0.7,761.7,6.3,85,negative_influence,no
'30.12.2008','12:00',0.1,769.7,8.0,92,negative_influence,no
'29.12.2008','12:00',-0.9,769.7,0.0,90,negative_influence,no
'28.12.2008','12:00',-5.2,773.8,4.1,88,negative_influence,no
'27.12.2008','12:00',2.9,770.2,3.6,93,negative_influence,no
'26.12.2008','12:00',-2.0,779.2,9.0,91,negative_influence,no
'25.12.2008','12:00',-4.6,778.7,0.5,81,negative_influence,no
'24.12.2008','12:00',-2.9,764.0,14.7,86,negative_influence,yes
'23.12.2008','12:00',-1.5,752.0,12.0,96,negative_influence,yes
'22.12.2008','12:00',-2.6,749.0,3.0,93,negative_influence,no
'21.12.2008','12:00',-0.6,758.7,9.7,86,negative_influence,no
'20.12.2008','12:00',-0.6,757.1,1.6,92,negative_influence,no
'19.12.2008','12:00',-1.3,763.6,6.5,90,negative_influence,no
'18.12.2008','12:00',-2.7,764.6,1.0,91,negative_influence,no
'17.12.2008','12:00',-6.0,768.8,4.2,94,negative_influence,no
'16.12.2008','12:00',-6.3,772.0,3.2,91,negative_influence,no
'15.12.2008','12:00',-4.5,776.8,4.8,97,negative_influence,no
'14.12.2008','12:00',-1.9,775.6,1.2,87,negative_influence,no
'13.12.2008','12:00',1.5,771.8,3.8,90,negative_influence,no
'12.12.2008','12:00',-0.3,773.0,1.2,90,negative_influence,no
'11.12.2008','12:00',-0.2,768.8,4.2,98,negative_influence,no
'10.12.2008','12:00',-2.1,761.1,7.7,87,negative_influence,no
'09.12.2008','12:00',-2.7,761.8,0.7,84,negative_influence,no
'08.12.2008','12:00',-2.1,762.9,1.1,87,negative_influence,no
'07.12.2008','12:00',0.9,754.5,8.4,94,negative_influence,no
'06.12.2008','12:00',0.6,753.8,0.7,98,negative_influence,no
'05.12.2008','12:00',0.9,754.6,0.8,90,negative_influence,no
'04.12.2008','12:00',5.7,750.5,4.1,85,negative_influence,no
'03.12.2008','12:00',4.6,756.4,5.9,79,positive_influence,no
'02.12.2008','12:00',4.1,758.9,2.5,87,negative_influence,no
'01.12.2008','12:00',3.6,760.6,1.7,88,negative_influence,no
'30.11.2008','12:00',2.5,761.0,0.4,82,negative_influence,no
'29.11.2008','12:00',4.5,762.6,1.6,93,negative_influence,no
'28.11.2008','12:00',5.7,751.4,11.2,83,negative_influence,yes
'27.11.2008','12:00',1.3,746.3,5.1,96,negative_influence,no
'26.11.2008','12:00',-1.7,750.4,4.1,85,negative_influence,no
'25.11.2008','12:00',-0.4,750.8,0.4,72,positive_influence,no
'24.11.2008','12:00',0.3,729.1,21.7,90,negative_influence,yes
'23.11.2008','12:00',-0.7,727.7,1.4,98,negative_influence,no
'22.11.2008','12:00',-2.2,743.0,15.3,94,negative_influence,yes
'21.11.2008','12:00',-0.3,734.4,8.6,88,negative_influence,no
'20.11.2008','12:00',-0.6,733.0,1.4,88,negative_influence,no
'19.11.2008','12:00',-1.5,740.8,7.8,87,negative_influence,no
'18.11.2008','12:00',1.6,755.8,15.0,74,positive_influence,yes
'17.11.2008','12:00',1.3,753.1,2.7,90,negative_influence,no
'16.11.2008','12:00',6.0,741.9,11.2,77,positive_influence,yes
'15.11.2008','12:00',3.9,749.8,7.9,90,negative_influence,no
'14.11.2008','12:00',6.5,760.6,10.8,81,negative_influence,yes
'13.11.2008','12:00',7.1,763.4,2.8,81,negative_influence,no
'12.11.2008','12:00',9.1,757.0,6.4,76,positive_influence,no
'11.11.2008','12:00',10.1,754.9,2.1,84,negative_influence,no
'10.11.2008','12:00',7.4,763.9,9.0,88,negative_influence,no
'09.11.2008','12:00',2.0,767.9,4.0,91,negative_influence,no
'08.11.2008','12:00',-2.0,773.1,5.2,94,negative_influence,no
'07.11.2008','12:00',1.8,774.8,1.7,73,negative_influence,no
'06.11.2008','12:00',1.5,773.8,1.0,82,negative_influence,no
'05.11.2008','12:00',6.6,762.4,11.4,75,negative_influence,yes
'04.11.2008','12:00',6.7,766.5,4.1,85,negative_influence,no
'03.11.2008','12:00',7.0,762.4,4.1,75,negative_influence,no
'02.11.2008','12:00',2.9,764.0,1.6,75,negative_influence,no
'01.11.2008','12:00',6.5,755.2,8.8,82,negative_influence,no
'31.10.2008','12:00',11.8,750.2,5.0,92,negative_influence,no
'30.10.2008','12:00',8.5,753.6,3.4,93,negative_influence,no
'29.10.2008','12:00',7.8,760.0,6.4,84,negative_influence,no
'28.10.2008','12:00',8.8,752.2,7.8,87,negative_influence,no
'27.10.2008','12:00',6.8,751.8,0.4,90,negative_influence,no
'26.10.2008','12:00',6.1,761.6,9.8,76,negative_influence,no
'25.10.2008','12:00',7.6,767.8,6.2,81,negative_influence,no
'24.10.2008','12:00',8.0,766.6,1.2,88,negative_influence,no
'23.10.2008','12:00',8.8,762.8,3.8,84,negative_influence,no
'22.10.2008','12:00',11.5,755.5,7.3,77,positive_influence,no
'21.10.2008','12:00',10.7,754.5,1.0,78,positive_influence,no
'20.10.2008','12:00',8.7,757.3,2.8,96,negative_influence,no
'19.10.2008','12:00',8.7,750.3,7.0,86,negative_influence,no
'18.10.2008','12:00',7.6,745.7,4.6,90,negative_influence,no
'17.10.2008','12:00',9.5,748.1,2.4,86,negative_influence,no
'16.10.2008','12:00',8.3,753.8,5.7,92,negative_influence,no
'15.10.2008','12:00',9.5,754.8,1.0,88,negative_influence,no
'14.10.2008','12:00',11.8,748.6,6.2,91,negative_influence,no
'13.10.2008','12:00',11.2,754.1,5.5,75,positive_influence,no
'12.10.2008','12:00',10.6,754.0,0.1,96,negative_influence,no
'11.10.2008','12:00',9.4,761.1,7.1,92,negative_influence,no
'10.10.2008','12:00',8.6,761.5,0.4,94,negative_influence,no
'09.10.2008','12:00',8.0,769.2,7.7,74,negative_influence,no
'08.10.2008','12:00',10.4,763.1,6.1,74,negative_influence,no
'07.10.2008','12:00',9.5,761.8,1.3,79,negative_influence,no
'06.10.2008','12:00',8.2,754.0,7.8,90,negative_influence,no
'05.10.2008','12:00',12.7,757.1,3.1,63,positive_influence,no
'04.10.2008','12:00',11.3,756.8,0.3,71,positive_influence,no
'03.10.2008','12:00',11.3,750.0,6.8,71,positive_influence,no
'02.10.2008','12:00',11.5,740.7,9.3,80,positive_influence,no
'01.10.2008','12:00',6.5,751.8,11.1,86,negative_influence,yes
'30.09.2008','12:00',10.3,751.5,0.3,80,positive_influence,no
'29.09.2008','12:00',11.4,750.4,1.1,60,positive_influence,no
'28.09.2008','12:00',9.7,748.4,2.0,90,negative_influence,no
'27.09.2008','12:00',10.8,764.2,15.8,70,negative_influence,yes
'26.09.2008','12:00',10.7,773.5,9.3,51,negative_influence,no
'25.09.2008','12:00',11.7,772.2,1.3,79,negative_influence,no
'24.09.2008','12:00',14.6,771.2,1.0,54,negative_influence,no
'23.09.2008','12:00',13.7,772.0,0.8,59,negative_influence,no
'22.09.2008','12:00',15.3,773.2,1.2,62,negative_influence,no
'21.09.2008','12:00',13.8,773.8,0.6,69,negative_influence,no
'20.09.2008','12:00',9.2,770.5,3.3,78,negative_influence,no
'19.09.2008','12:00',9.3,771.9,1.4,71,negative_influence,no
'18.09.2008','12:00',8.6,771.5,0.4,63,negative_influence,no
'17.09.2008','12:00',6.9,772.0,0.5,79,negative_influence,no
'16.09.2008','12:00',7.6,772.0,0.0,78,negative_influence,no
'15.09.2008','12:00',8.1,773.0,1.0,78,negative_influence,no
'14.09.2008','12:00',9.8,771.9,1.1,57,negative_influence,no
'13.09.2008','12:00',10.7,769.8,2.1,69,negative_influence,no
'12.09.2008','12:00',10.0,770.2,0.4,72,negative_influence,no
'11.09.2008','12:00',9.3,768.3,1.9,61,negative_influence,no
'10.09.2008','12:00',12.2,765.8,2.5,57,negative_influence,no
'09.09.2008','12:00',14.6,762.2,3.6,67,negative_influence,no
'08.09.2008','12:00',13.0,761.7,0.5,81,negative_influence,no
'07.09.2008','12:00',15.3,757.7,4.0,97,negative_influence,no
'06.09.2008','12:00',15.2,758.3,0.6,81,negative_influence,no
'05.09.2008','12:00',17.2,756.8,1.5,71,positive_influence,no
'04.09.2008','12:00',13.7,752.4,4.4,93,negative_influence,no
'03.09.2008','12:00',15.3,754.2,1.8,87,negative_influence,no
'02.09.2008','12:00',11.9,756.5,2.3,54,positive_influence,no
'01.09.2008','12:00',11.8,759.8,3.3,60,positive_influence,no
'31.08.2008','12:00',9.7,758.9,0.9,76,positive_influence,no
'30.08.2008','12:00',12.8,756.3,2.6,69,positive_influence,no
'29.08.2008','12:00',13.1,746.2,10.1,79,positive_influence,yes
'28.08.2008','12:00',12.7,749.6,3.4,94,negative_influence,no
'27.08.2008','12:00',12.2,758.2,8.6,67,positive_influence,no
'26.08.2008','12:00',12.7,751.7,6.5,91,negative_influence,no
'25.08.2008','12:00',16.5,753.9,2.2,89,negative_influence,no
'24.08.2008','12:00',17.3,754.6,0.7,84,negative_influence,no
'23.08.2008','12:00',17.9,756.9,2.3,62,positive_influence,no
'22.08.2008','12:00',18.5,754.0,2.9,79,positive_influence,no
'21.08.2008','12:00',19.2,755.0,1.0,87,negative_influence,no
'20.08.2008','12:00',22.4,757.5,2.5,58,positive_influence,no
'19.08.2008','12:00',18.5,756.8,0.7,67,positive_influence,no
'18.08.2008','12:00',21.3,755.9,0.9,82,negative_influence,no
'17.08.2008','12:00',24.1,756.4,0.5,82,negative_influence,no
'16.08.2008','12:00',19.0,758.7,2.3,69,positive_influence,no
'15.08.2008','12:00',20.1,759.7,1.0,64,positive_influence,no
'14.08.2008','12:00',21.8,758.3,1.4,58,positive_influence,no
'13.08.2008','12:00',20.6,753.4,4.9,77,positive_influence,no
'12.08.2008','12:00',19.7,756.4,3.0,63,positive_influence,no
'11.08.2008','12:00',20.3,753.8,2.6,59,positive_influence,no
'10.08.2008','12:00',16.1,752.4,1.4,81,negative_influence,no
'09.08.2008','12:00',17.3,745.9,6.5,87,negative_influence,no
'08.08.2008','12:00',13.4,753.8,7.9,84,negative_influence,no
'07.08.2008','12:00',15.1,760.0,6.2,58,positive_influence,no
'06.08.2008','12:00',15.4,758.1,1.9,60,positive_influence,no
'05.08.2008','12:00',14.6,753.9,4.2,48,positive_influence,no
'04.08.2008','12:00',12.7,756.9,3.0,79,positive_influence,no
'03.08.2008','12:00',11.0,756.7,0.2,86,negative_influence,no
'02.08.2008','12:00',15.6,762.3,5.6,47,negative_influence,no
'01.08.2008','12:00',21.7,760.8,1.5,52,negative_influence,no
'31.07.2008','12:00',18.6,766.5,5.7,65,negative_influence,no
'30.07.2008','12:00',15.7,764.8,1.7,69,negative_influence,no
'29.07.2008','12:00',14.9,764.9,0.1,72,negative_influence,no
'28.07.2008','12:00',15.5,765.3,0.4,58,negative_influence,no
'27.07.2008','12:00',19.3,764.0,1.3,60,negative_influence,no
'26.07.2008','12:00',23.6,764.3,0.3,57,negative_influence,no
'25.07.2008','12:00',22.4,766.7,2.4,49,negative_influence,no
'24.07.2008','12:00',21.7,767.5,0.8,74,negative_influence,no
'23.07.2008','12:00',19.8,765.3,2.2,71,negative_influence,no
'22.07.2008','12:00',18.4,755.9,9.4,84,negative_influence,no
'21.07.2008','12:00',19.8,753.4,2.5,72,positive_influence,no
'20.07.2008','12:00',16.5,751.3,2.1,97,negative_influence,no
'19.07.2008','12:00',22.3,760.8,9.5,51,negative_influence,no
'18.07.2008','12:00',19.8,758.1,2.7,62,positive_influence,no
'17.07.2008','12:00',20.6,754.0,4.1,71,positive_influence,no
'16.07.2008','12:00',21.3,757.4,3.4,56,positive_influence,no
'15.07.2008','12:00',17.3,757.7,0.3,84,negative_influence,no
'14.07.2008','12:00',21.9,760.0,2.3,55,positive_influence,no
'13.07.2008','12:00',20.8,758.2,1.8,75,positive_influence,no
'12.07.2008','12:00',24.1,755.2,3.0,43,positive_influence,no
'11.07.2008','12:00',21.0,757.3,2.1,58,positive_influence,no
'10.07.2008','12:00',17.0,752.6,4.7,68,positive_influence,no
'09.07.2008','12:00',18.5,751.6,1.0,58,positive_influence,no
'08.07.2008','12:00',17.6,751.4,0.2,66,positive_influence,no
'07.07.2008','12:00',16.4,755.0,3.6,64,positive_influence,no
'06.07.2008','12:00',12.2,753.4,1.6,82,negative_influence,no
'04.07.2008','12:00',20.7,757.3,3.9,68,positive_influence,no
'03.07.2008','12:00',18.5,758.6,1.3,69,positive_influence,no
'02.07.2008','12:00',22.3,760.6,2.0,61,negative_influence,no
'01.07.2008','12:00',23.8,758.7,1.9,49,positive_influence,no
'30.06.2008','12:00',19.7,759.7,1.0,55,positive_influence,no
'29.06.2008','12:00',20.3,756.4,3.3,59,positive_influence,no
'27.06.2008','12:00',17.8,758.2,1.8,59,positive_influence,no
'26.06.2008','12:00',16.1,756.8,1.4,59,positive_influence,no
'25.06.2008','12:00',12.8,752.1,4.7,94,negative_influence,no
'24.06.2008','12:00',14.8,751.2,0.9,88,negative_influence,no
'23.06.2008','12:00',20.0,757.0,5.8,46,positive_influence,no
'22.06.2008','12:00',16.1,759.2,2.2,65,positive_influence,no
'21.06.2008','12:00',17.3,758.6,0.6,62,positive_influence,no
'20.06.2008','12:00',21.7,760.3,1.7,49,negative_influence,no
'19.06.2008','12:00',17.5,757.0,3.3,73,positive_influence,no
'18.06.2008','12:00',14.1,753.4,3.6,64,positive_influence,no
'17.06.2008','12:00',21.6,758.3,4.9,38,positive_influence,no
'16.06.2008','12:00',16.7,758.9,0.6,50,positive_influence,no
'15.06.2008','12:00',13.3,751.7,7.2,88,negative_influence,no
'14.06.2008','12:00',18.7,759.9,8.2,46,positive_influence,no
'13.06.2008','12:00',13.9,757.6,2.3,62,positive_influence,no
'12.06.2008','12:00',14.2,750.9,6.7,60,positive_influence,no
'11.06.2008','12:00',16.8,746.0,4.9,56,positive_influence,no
'10.06.2008','12:00',13.3,755.6,9.6,70,positive_influence,no
'09.06.2008','12:00',19.5,747.1,8.5,53,positive_influence,no
'08.06.2008','12:00',14.5,762.9,15.8,35,negative_influence,yes
'07.06.2008','12:00',11.6,767.1,4.2,39,negative_influence,no
'06.06.2008','12:00',19.5,761.9,5.2,34,negative_influence,no
'05.06.2008','12:00',19.0,764.3,2.4,45,negative_influence,no
'04.06.2008','12:00',15.9,765.4,1.1,41,negative_influence,no
'03.06.2008','12:00',9.1,761.6,3.8,79,negative_influence,no
'02.06.2008','12:00',16.1,758.0,3.6,61,positive_influence,no
'01.06.2008','12:00',13.8,766.9,8.9,53,negative_influence,no
'31.05.2008','12:00',15.8,764.6,2.3,41,negative_influence,no
'30.05.2008','12:00',18.1,761.0,3.6,61,negative_influence,no
'29.05.2008','12:00',17.1,763.4,2.4,47,negative_influence,no
'28.05.2008','12:00',17.3,764.2,0.8,44,negative_influence,no
'27.05.2008','12:00',12.0,760.6,3.6,55,negative_influence,no
'26.05.2008','12:00',16.4,765.0,4.4,32,negative_influence,no
'25.05.2008','12:00',12.7,766.0,1.0,31,negative_influence,no
'24.05.2008','12:00',12.9,766.5,0.5,42,negative_influence,no
'23.05.2008','12:00',11.5,769.5,3.0,41,negative_influence,no
'22.05.2008','12:00',13.8,769.6,0.1,45,negative_influence,no
'21.05.2008','12:00',13.9,766.3,3.3,55,negative_influence,no
'20.05.2008','12:00',11.5,761.8,4.5,51,negative_influence,no
'19.05.2008','12:00',11.0,756.4,5.4,70,positive_influence,no
'18.05.2008','12:00',10.5,750.3,6.1,92,negative_influence,no
'17.05.2008','12:00',10.9,757.3,7.0,36,positive_influence,no
'16.05.2008','12:00',9.2,755.2,2.1,44,positive_influence,no
'15.05.2008','12:00',4.9,758.0,2.8,76,positive_influence,no
'14.05.2008','12:00',7.7,759.3,1.3,51,positive_influence,no
'13.05.2008','12:00',8.7,762.2,2.9,50,negative_influence,no
'12.05.2008','12:00',12.5,758.2,4.0,73,positive_influence,no
'11.05.2008','12:00',20.3,764.8,6.6,43,negative_influence,no
'10.05.2008','12:00',17.5,764.0,0.8,59,negative_influence,no
'09.05.2008','12:00',13.3,763.0,1.0,47,negative_influence,no
'08.05.2008','12:00',11.1,761.2,1.8,66,negative_influence,no
'07.05.2008','12:00',9.9,761.2,0.0,43,negative_influence,no
'05.05.2008','12:00',12.5,763.1,1.9,65,negative_influence,no
'04.05.2008','12:00',20.5,768.4,5.3,25,negative_influence,no
'03.05.2008','12:00',19.2,768.8,0.4,27,negative_influence,no
'02.05.2008','12:00',22.0,766.3,2.5,34,negative_influence,no
'01.05.2008','12:00',19.0,765.8,0.5,41,negative_influence,no
'30.04.2008','12:00',19.2,765.7,0.1,45,negative_influence,no
'29.04.2008','12:00',17.1,765.8,0.1,57,negative_influence,no
'28.04.2008','12:00',16.1,765.2,0.6,48,negative_influence,no
'27.04.2008','12:00',13.0,768.2,3.0,47,negative_influence,no
